time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-01-29 18:00:00,Possible Drizzle,rain,0.2021,0.53,rain,4.12,2.85,1.86,0.85,993.6,1.58,2.6,156,0.99,0,2.471,347.9,
2019-01-29 19:00:00,Possible Light Rain,rain,0.4633,0.61,rain,3.95,1.68,1.91,0.87,993.5,2.47,4.1,96,0.99,0,1.201,351.3,
2019-01-29 20:00:00,Light Rain,rain,0.9127,0.66,rain,3.88,0.54,1.86,0.87,993.7,3.9,6.82,13,0.99,0,0.95,354.6,
2019-01-29 21:00:00,Possible Light Rain,rain,1.2079,0.61,rain,3.72,-0.26,1.61,0.86,993.8,4.98,8.96,316,0.99,0,1.037,358.0,
2019-01-29 22:00:00,Possible Light Rain,rain,1.0076,0.56,rain,3.48,-0.72,1.18,0.85,994.0,5.31,9.76,302,0.99,0,0.296,361.7,
2019-01-29 23:00:00,Possible Light Rain,rain,0.6065,0.48,rain,3.12,-1.18,0.63,0.84,994.3,5.32,9.98,310,0.99,0,0.258,365.5,
2019-01-30 00:00:00,Overcast,cloudy,0.3046,0.17,rain,2.58,-1.07,-0.36,0.81,994.6,3.94,9.72,317,0.99,0,16.093,379.6,
2019-01-30 01:00:00,Overcast,cloudy,0.1219,0.09,rain,2.38,-1.39,-0.73,0.8,994.8,4.05,9.82,313,0.99,0,16.093,384.6,
2019-01-30 02:00:00,Overcast,cloudy,0.0211,0.06,rain,2.21,-1.75,-0.97,0.79,995.1,4.3,9.81,308,1.0,0,16.093,388.8,
2019-01-30 03:00:00,Overcast,cloudy,0.0,0.0,,2.04,-2.02,-1.21,0.79,994.5,4.38,9.57,303,1.0,0,16.093,392.9,
2019-01-30 04:00:00,Overcast,cloudy,0.0,0.0,,1.64,-2.35,-1.52,0.8,994.6,4.12,8.99,297,0.95,0,16.093,398.0,
2019-01-30 05:00:00,Overcast,cloudy,0.0,0.0,,1.09,-2.71,-1.86,0.81,994.7,3.67,8.2,291,0.88,0,16.093,403.1,
2019-01-30 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,0.59,-2.86,-1.94,0.83,994.7,3.09,6.86,283,0.75,0,16.093,405.4,
2019-01-30 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,0.2,-3.13,-2.08,0.85,995.0,2.86,6.21,14,0.52,0,16.093,404.8,
2019-01-30 08:00:00,Clear,clear-day,0.0,0.0,,-0.05,-3.32,-2.19,0.86,995.2,2.73,5.68,210,0.22,0,16.093,402.2,
2019-01-30 09:00:00,Clear,clear-day,0.0,0.0,,0.02,-3.17,-2.31,0.84,995.7,2.68,5.27,272,0.01,0,16.093,399.9,
2019-01-30 10:00:00,Clear,clear-day,0.0,0.0,,1.08,-1.89,-1.84,0.81,995.6,2.65,5.01,210,0.0,0,16.093,398.2,
2019-01-30 11:00:00,Clear,clear-day,0.0,0.0,,2.57,-0.09,-0.95,0.78,995.6,2.61,4.85,4,0.0,1,16.093,396.9,
2019-01-30 12:00:00,Clear,clear-day,0.0,0.0,,3.86,2.56,-0.67,0.72,995.5,1.56,3.36,281,0.01,1,16.093,406.9,
2019-01-30 13:00:00,Clear,clear-day,0.0,0.0,,4.48,3.08,-0.62,0.69,995.7,1.72,3.37,282,0.01,1,16.093,407.6,
2019-01-30 14:00:00,Clear,clear-day,0.0,0.0,,5.0,3.33,-0.56,0.67,996.1,2.05,3.64,270,0.03,0,16.093,407.6,
2019-01-30 15:00:00,Clear,clear-day,0.0,0.0,,4.27,2.25,-0.9,0.69,996.4,2.27,3.75,278,0.03,0,16.093,406.7,
2019-01-30 16:00:00,Clear,clear-day,0.0052,0.08,rain,3.59,1.61,-1.22,0.71,996.6,2.11,3.47,270,0.04,0,16.093,404.5,
2019-01-30 17:00:00,Clear,clear-night,0.0118,0.07,rain,2.43,0.61,-1.57,0.75,996.7,1.8,3.02,284,0.03,0,16.093,401.3,
2019-01-30 18:00:00,Clear,clear-night,0.0176,0.06,snow,1.7,0.05,-1.54,0.79,996.8,1.59,1.94,284,0.03,0,16.093,399.1,0.0071
2019-01-30 19:00:00,Clear,clear-night,0.0099,0.05,snow,1.3,-0.23,-1.46,0.82,997.0,1.47,1.76,276,0.02,0,16.093,397.4,0.0049
2019-01-30 20:00:00,Clear,clear-night,0.0,0.0,,1.0,-0.44,-1.51,0.83,997.1,1.39,1.76,274,0.01,0,16.093,395.7,
2019-01-30 21:00:00,Clear,clear-night,0.0,0.0,,0.82,0.82,-1.56,0.84,996.6,1.32,1.74,284,0.0,0,16.093,392.3,
2019-01-30 22:00:00,Clear,clear-night,0.0,0.0,,0.83,0.83,-1.49,0.84,996.6,1.22,1.61,357,0.0,0,16.093,385.2,
2019-01-30 23:00:00,Clear,clear-night,0.0,0.0,,0.89,0.89,-1.33,0.85,996.6,1.11,1.46,196,0.0,0,16.093,376.4,
2019-01-31 00:00:00,Clear,clear-night,0.0,0.0,,-0.01,-0.01,-2.02,0.86,996.4,0.73,0.96,282,0.0,0,16.093,365.4,
2019-01-31 01:00:00,Clear,clear-night,0.0,0.0,,-0.56,-0.56,-2.47,0.87,996.3,0.77,0.94,3,0.0,0,16.093,360.9,
2019-01-31 02:00:00,Clear,clear-night,0.0,0.0,,-1.21,-1.21,-3.02,0.87,996.3,0.92,1.02,171,0.0,0,16.093,358.5,
2019-01-31 03:00:00,Clear,clear-night,0.0,0.0,,-1.82,-1.82,-3.46,0.89,996.1,1.05,1.11,224,0.0,0,16.093,356.7,
2019-01-31 04:00:00,Clear,clear-night,0.0,0.0,,-2.15,-2.15,-3.73,0.89,995.7,1.06,1.09,217,0.0,0,16.093,355.0,
2019-01-31 05:00:00,Clear,clear-night,0.0,0.0,,-2.33,-2.33,-3.87,0.89,995.2,1.07,1.09,176,0.0,0,16.093,354.0,
2019-01-31 06:00:00,Clear,clear-night,0.0,0.0,,-2.1,-2.1,-4.08,0.86,994.8,1.08,1.35,146,0.01,0,16.093,353.7,
2019-01-31 07:00:00,Clear,clear-night,0.0,0.0,,-2.15,-2.15,-4.26,0.85,994.5,1.32,2.18,131,0.01,0,16.093,353.3,
2019-01-31 08:00:00,Clear,clear-day,0.0,0.0,,-2.08,-4.49,-4.36,0.84,994.2,1.72,3.32,125,0.03,0,16.093,353.1,
2019-01-31 09:00:00,Clear,clear-day,0.0,0.0,,-1.57,-4.47,-4.33,0.81,993.7,2.15,4.38,122,0.05,0,16.093,353.2,
2019-01-31 10:00:00,Clear,clear-day,0.0,0.0,,0.13,-3.03,-3.21,0.78,993.2,2.66,5.18,119,0.05,0,16.093,353.5,
2019-01-31 11:00:00,Clear,clear-day,0.0,0.0,,2.54,-0.6,-1.66,0.74,992.8,3.18,5.91,120,0.05,1,16.093,354.3,
2019-01-31 12:00:00,Clear,clear-day,0.0,0.0,,3.45,-0.05,-0.71,0.74,992.6,4.0,7.39,108,0.13,1,16.093,349.2,
2019-01-31 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,4.18,0.54,-0.58,0.71,991.4,4.54,8.05,110,0.4,1,16.093,349.6,
2019-01-31 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,4.59,0.81,-0.79,0.68,990.0,5.03,8.58,114,0.74,1,16.093,350.8,
2019-01-31 15:00:00,Overcast,cloudy,0.0,0.0,,4.58,0.62,-1.25,0.66,989.0,5.4,9.18,117,0.98,0,16.093,351.9,
2019-01-31 16:00:00,Overcast,cloudy,0.0,0.0,,3.99,-0.21,-1.94,0.65,988.3,5.61,10.09,114,0.99,0,16.093,352.8,
2019-01-31 17:00:00,Overcast,cloudy,0.0,0.0,,3.03,-1.46,-2.59,0.67,987.9,5.68,11.06,108,0.99,0,16.093,353.7,
2019-01-31 18:00:00,Overcast,cloudy,0.0,0.0,,1.97,-2.56,-2.91,0.7,987.6,5.18,11.11,98,0.99,0,16.093,359.9,
2019-01-31 19:00:00,Overcast,cloudy,0.0181,0.06,snow,1.68,-3.08,-2.57,0.73,986.9,5.51,11.42,96,0.99,0,16.093,360.8,0.0076
2019-01-31 20:00:00,Overcast,cloudy,0.0523,0.08,snow,1.64,-3.4,-2.04,0.77,986.2,6.04,11.62,98,0.99,0,13.235,361.1,0.0212
2019-01-31 21:00:00,Overcast,cloudy,0.1087,0.12,snow,1.66,-3.5,-1.65,0.79,985.7,6.35,11.79,96,0.98,0,8.373,361.4,0.0431
2019-01-31 22:00:00,Overcast,cloudy,0.1982,0.18,rain,1.7,-3.45,-1.31,0.8,985.4,6.34,11.96,92,0.99,0,5.405,362.1,
2019-01-31 23:00:00,Overcast,cloudy,0.3287,0.21,rain,1.75,-3.33,-1.02,0.82,985.2,6.2,12.13,86,0.99,0,3.777,362.9,
2019-02-01 00:00:00,Foggy,fog,0.4353,0.2,rain,1.8,-2.88,-0.89,0.82,984.6,5.43,11.32,68,0.99,0,1.776,380.2,
2019-02-01 01:00:00,Foggy,fog,0.5364,0.25,rain,1.86,-2.77,-0.39,0.85,984.4,5.32,11.28,68,1.0,0,1.058,384.2,
2019-02-01 02:00:00,Possible Light Rain,rain,0.6108,0.31,rain,1.99,-2.58,0.21,0.88,984.3,5.29,11.31,72,1.0,0,0.762,387.2,
2019-02-01 03:00:00,Possible Light Rain,rain,0.6424,0.35,rain,2.13,-2.43,0.65,0.9,984.2,5.34,11.46,72,1.0,0,1.345,389.9,
2019-02-01 04:00:00,Possible Light Rain,rain,0.6364,0.38,rain,2.16,-2.54,0.91,0.91,984.3,5.63,11.88,67,1.0,0,2.793,392.4,
2019-02-01 05:00:00,Possible Light Rain,rain,0.6012,0.37,rain,2.11,-2.79,1.03,0.93,984.5,6.04,12.43,60,1.0,0,4.945,394.6,
2019-02-01 06:00:00,Possible Light Rain,rain,0.519,0.26,rain,1.48,-3.79,0.04,0.9,984.9,6.46,13.53,57,1.0,0,16.093,395.9,
2019-02-01 07:00:00,Overcast,cloudy,0.3659,0.23,rain,1.46,-3.8,0.17,0.91,985.3,6.46,13.52,56,1.0,0,16.093,397.4,
2019-02-01 08:00:00,Possible Drizzle,rain,0.2105,0.28,rain,1.53,-3.67,0.4,0.92,985.7,6.33,13.2,54,1.0,0,16.093,398.9,
2019-02-01 09:00:00,Possible Drizzle,rain,0.1273,0.3,rain,1.58,-3.55,0.52,0.93,986.2,6.22,12.86,54,1.0,0,16.093,400.0,
2019-02-01 10:00:00,Possible Drizzle,rain,0.099,0.39,rain,1.91,-3.07,0.81,0.92,986.8,6.1,12.49,51,1.0,0,13.938,400.9,
2019-02-01 11:00:00,Possible Drizzle,rain,0.0912,0.39,rain,2.24,-2.57,1.06,0.92,987.5,5.93,12.1,48,1.0,1,10.898,401.6,
2019-02-01 12:00:00,Possible Drizzle,rain,0.0915,0.31,rain,1.63,-3.6,0.02,0.89,988.0,6.49,12.23,45,1.0,1,7.362,404.5,
2019-02-01 13:00:00,Possible Drizzle,rain,0.1127,0.31,rain,1.96,-3.12,-0.11,0.86,988.5,6.36,12.12,44,1.0,1,6.259,405.2,
2019-02-01 14:00:00,Possible Drizzle,rain,0.1785,0.35,rain,2.44,-2.4,-0.11,0.83,989.0,6.1,12.08,44,1.0,0,6.04,405.5,
2019-02-01 15:00:00,Possible Drizzle,rain,0.2618,0.46,rain,2.41,-2.36,0.16,0.85,989.5,5.92,12.06,42,0.99,0,5.595,406.0,
2019-02-01 16:00:00,Possible Drizzle,rain,0.3418,0.49,rain,2.36,-2.4,-0.09,0.84,990.2,5.89,12.16,37,0.99,0,4.464,406.7,
2019-02-01 17:00:00,Possible Light Rain,rain,0.4303,0.48,rain,2.2,-2.6,-0.33,0.83,990.9,5.88,12.29,30,0.99,0,2.95,407.6,
2019-02-01 18:00:00,Possible Light Rain,rain,0.4929,0.33,rain,2.11,-1.92,-0.37,0.84,991.9,4.37,11.01,20,0.99,0,2.724,407.6,
2019-02-01 19:00:00,Possible Light Rain,rain,0.4801,0.28,rain,2.05,-1.93,-0.15,0.85,992.7,4.25,10.75,15,0.99,0,2.413,408.2,
2019-02-01 20:00:00,Possible Light Rain,rain,0.4305,0.3,rain,2.0,-2.04,0.12,0.87,993.6,4.34,10.55,13,1.0,0,2.354,408.8,
2019-02-01 21:00:00,Possible Drizzle,rain,0.3837,0.33,rain,1.95,-2.2,0.24,0.88,994.4,4.49,10.44,10,0.99,0,2.199,408.7,
2019-02-01 22:00:00,Possible Drizzle,rain,0.3529,0.35,rain,1.84,-2.39,0.27,0.89,995.1,4.6,10.41,5,0.99,0,1.711,407.7,
2019-02-01 23:00:00,Possible Drizzle,rain,0.3195,0.35,rain,1.76,-2.55,0.31,0.9,995.8,4.7,10.45,0,1.0,0,1.483,406.0,
2019-02-02 00:00:00,Possible Drizzle,rain,0.25,0.26,rain,1.49,-2.62,0.23,0.91,996.5,4.25,9.64,352,0.99,0,6.739,415.3,
2019-02-02 01:00:00,Mostly Cloudy,partly-cloudy-night,0.1613,0.19,rain,1.37,-2.95,0.12,0.91,997.3,4.56,10.34,349,0.87,0,12.075,414.0,
2019-02-02 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0764,0.11,rain,1.25,-3.35,-0.05,0.91,998.0,5.0,11.42,349,0.69,0,16.093,411.4,
2019-02-02 03:00:00,Partly Cloudy,partly-cloudy-night,0.0312,0.08,snow,1.18,-3.63,-0.19,0.91,998.7,5.37,12.31,349,0.56,0,16.093,410.3,0.0129
2019-02-02 04:00:00,Partly Cloudy,partly-cloudy-night,0.0175,0.06,snow,1.18,-3.72,-0.21,0.9,999.7,5.53,12.76,348,0.46,0,16.093,412.0,0.0074
2019-02-02 05:00:00,Partly Cloudy,partly-cloudy-night,0.0158,0.06,snow,1.19,-3.74,-0.21,0.9,1000.6,5.59,12.99,348,0.39,0,16.093,415.1,0.0068
2019-02-02 06:00:00,Clear,clear-night,0.0143,0.06,snow,1.28,-3.47,-0.19,0.9,1001.7,5.29,12.3,344,0.31,0,16.093,420.0,0.006
2019-02-02 07:00:00,Clear,clear-night,0.0063,0.05,snow,1.11,-3.77,-0.51,0.89,1002.7,5.44,12.41,343,0.24,0,16.093,422.7,0.0029
2019-02-02 08:00:00,Clear,clear-day,0.0,0.0,,0.82,-4.2,-1.01,0.88,1003.3,5.59,12.55,342,0.16,0,16.093,425.2,
2019-02-02 09:00:00,Clear,clear-day,0.0,0.0,,0.72,-4.4,-1.46,0.85,1003.8,5.72,12.45,342,0.14,0,16.093,427.4,
2019-02-02 10:00:00,Clear,clear-day,0.0,0.0,,1.27,-3.74,-1.21,0.84,1004.8,5.79,11.96,342,0.16,0,16.093,429.2,
2019-02-02 11:00:00,Clear,clear-day,0.0,0.0,,2.21,-2.52,-0.65,0.81,1006.1,5.71,11.25,340,0.24,1,16.093,430.3,
2019-02-02 12:00:00,Clear,clear-day,0.0,0.0,,3.72,-0.27,0.08,0.77,1007.7,5.01,9.96,334,0.29,1,16.093,425.0,
2019-02-02 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,3.99,0.06,0.0,0.75,1008.4,5.05,9.72,334,0.39,1,16.093,423.4,
2019-02-02 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,4.04,0.06,-0.22,0.74,1008.9,5.15,9.74,335,0.49,0,16.093,421.2,
2019-02-02 15:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,3.49,-0.65,-0.52,0.75,1009.2,5.2,9.93,335,0.56,0,16.093,418.2,
2019-02-02 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,3.21,-0.99,-0.87,0.75,1010.4,5.18,10.31,333,0.59,0,16.093,413.8,
2019-02-02 17:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,2.83,-1.43,-1.14,0.75,1011.9,5.1,10.85,330,0.6,0,16.093,408.7,
2019-02-02 18:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,2.27,-1.5,-0.77,0.8,1013.3,4.0,9.47,321,0.53,0,16.093,397.9,
2019-02-02 19:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,2.19,-1.71,-0.67,0.81,1014.1,4.18,10.07,321,0.41,0,16.093,393.2,
2019-02-02 20:00:00,Clear,clear-night,0.0,0.0,,2.1,-2.1,-0.42,0.83,1014.7,4.65,10.95,326,0.24,0,16.093,389.4,
2019-02-02 21:00:00,Clear,clear-night,0.0,0.0,,1.97,-2.38,-0.4,0.84,1015.0,4.87,11.57,330,0.12,0,16.093,386.1,
2019-02-02 22:00:00,Clear,clear-night,0.0,0.0,,1.82,-2.52,-0.63,0.84,1016.5,4.78,11.75,332,0.07,0,16.093,383.3,
2019-02-02 23:00:00,Clear,clear-night,0.0,0.0,,1.57,-2.7,-1.09,0.82,1017.6,4.56,11.66,334,0.06,0,16.093,380.9,
2019-02-03 00:00:00,Clear,clear-night,0.0,0.0,,1.32,-2.1,-1.65,0.81,1019.0,3.23,9.34,319,0.06,0,16.093,375.6,
2019-02-03 01:00:00,Clear,clear-night,0.0,0.0,,0.7,-2.76,-2.43,0.8,1019.4,3.12,8.84,320,0.03,0,16.093,370.1,
2019-02-03 02:00:00,Clear,clear-night,0.0,0.0,,-0.14,-3.85,-3.35,0.79,1019.6,3.2,8.46,323,0.01,0,16.093,363.9,
2019-02-03 03:00:00,Clear,clear-night,0.0,0.0,,-0.91,-4.82,-4.21,0.78,1020.2,3.25,8.06,324,0.0,0,16.093,358.6,
2019-02-03 04:00:00,Clear,clear-night,0.0,0.0,,-1.45,-5.46,-4.78,0.78,1020.8,3.24,7.73,316,0.0,0,16.093,354.8,
2019-02-03 05:00:00,Clear,clear-night,0.0,0.0,,-1.9,-6.0,-5.29,0.78,1021.5,3.24,7.37,306,0.0,0,16.093,352.0,
2019-02-03 06:00:00,Clear,clear-night,0.0,0.0,,-2.23,-6.35,-5.44,0.79,1022.3,3.18,6.69,305,0.0,0,16.093,352.0,
2019-02-03 07:00:00,Clear,clear-night,0.0,0.0,,-2.59,-6.24,-5.61,0.8,1022.9,2.63,5.4,309,0.0,0,16.093,351.7,
2019-02-03 08:00:00,Clear,clear-day,0.0,0.0,,-2.84,-5.63,-5.79,0.8,1023.4,1.9,3.83,252,0.0,0,16.093,352.2,
2019-02-03 09:00:00,Clear,clear-day,0.0,0.0,,-2.42,-4.54,-5.66,0.78,1023.9,1.51,2.86,278,0.0,0,16.093,352.4,
2019-02-03 10:00:00,Clear,clear-day,0.0,0.0,,-1.19,-3.28,-4.84,0.76,1024.4,1.6,2.88,358,0.0,0,16.093,351.7,
2019-02-03 11:00:00,Clear,clear-day,0.0,0.0,,0.66,-1.7,-3.69,0.73,1024.6,2.01,3.5,169,0.0,1,16.093,350.8,
2019-02-03 12:00:00,Clear,clear-day,0.0,0.0,,3.75,1.45,-2.28,0.65,1024.7,2.46,4.5,226,0.0,1,16.093,348.2,
2019-02-03 13:00:00,Clear,clear-day,0.0,0.0,,4.64,2.25,-1.94,0.62,1024.7,2.78,5.49,240,0.08,1,16.093,348.0,
2019-02-03 14:00:00,Clear,clear-day,0.0,0.0,,4.97,2.4,-1.91,0.61,1024.4,3.09,6.66,233,0.19,1,16.093,348.5,
2019-02-03 15:00:00,Clear,clear-day,0.0,0.0,,3.86,0.91,-1.9,0.66,1024.3,3.3,7.76,224,0.27,0,16.093,349.2,
2019-02-03 16:00:00,Clear,clear-day,0.0,0.0,,3.53,0.36,-1.77,0.68,1024.2,3.51,8.68,220,0.27,0,16.093,350.2,
2019-02-03 17:00:00,Clear,clear-night,0.0,0.0,,2.94,-0.43,-1.6,0.72,1024.3,3.62,9.51,212,0.24,0,16.093,351.3,
2019-02-03 18:00:00,Clear,clear-night,0.0,0.0,,2.63,-0.87,-0.9,0.78,1024.4,3.72,8.75,194,0.27,0,16.093,356.2,
2019-02-03 19:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,2.98,-0.57,0.17,0.82,1024.1,3.91,9.83,195,0.44,0,16.093,356.9,
2019-02-03 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,3.51,-0.05,1.26,0.85,1023.5,4.14,11.16,201,0.7,0,16.093,356.6,
2019-02-03 21:00:00,Overcast,cloudy,0.0,0.0,,3.96,0.34,2.06,0.87,1023.2,4.42,12.36,206,0.89,0,16.093,355.4,
2019-02-03 22:00:00,Overcast,cloudy,0.0,0.0,,4.32,0.66,2.65,0.89,1022.9,4.65,13.17,206,0.93,0,16.093,353.3,
2019-02-03 23:00:00,Overcast,cloudy,0.0,0.0,,4.63,0.98,3.17,0.9,1022.5,4.8,13.79,203,0.91,0,16.093,350.1,
2019-02-04 00:00:00,Overcast,cloudy,0.0,0.0,,5.24,1.62,3.84,0.91,1022.2,5.04,13.87,193,0.9,0,16.093,348.0,
2019-02-04 01:00:00,Overcast,cloudy,0.0,0.0,,5.6,1.92,4.11,0.9,1021.5,5.37,14.04,196,0.92,0,16.093,344.5,
2019-02-04 02:00:00,Overcast,cloudy,0.0,0.0,,6.04,2.29,4.33,0.89,1020.9,5.82,14.08,199,0.96,0,16.093,340.6,
2019-02-04 03:00:00,Overcast,cloudy,0.0,0.0,,6.42,2.59,4.52,0.88,1020.1,6.26,14.31,202,0.99,0,16.093,337.1,
2019-02-04 04:00:00,Overcast,cloudy,0.1145,0.15,rain,6.48,2.5,4.48,0.87,1019.3,6.75,14.89,202,0.99,0,16.093,333.6,
2019-02-04 05:00:00,Possible Light Rain,rain,0.5753,0.53,rain,6.38,2.22,4.32,0.87,1018.5,7.21,15.72,200,0.99,0,8.411,330.3,
2019-02-04 06:00:00,Light Rain,rain,1.1659,0.68,rain,5.89,1.72,3.99,0.88,1017.7,6.79,15.39,195,1.0,0,0.857,330.6,
2019-02-04 07:00:00,Light Rain,rain,1.4961,0.71,rain,5.98,1.71,4.01,0.87,1017.1,7.17,15.51,195,1.0,0,0.294,330.5,
2019-02-04 08:00:00,Light Rain,rain,1.6064,0.71,rain,6.0,1.57,4.12,0.88,1016.7,7.71,15.64,200,1.0,0,1.359,331.3,
2019-02-04 09:00:00,Light Rain,rain,1.4644,0.68,rain,6.04,1.53,4.35,0.89,1016.4,7.98,15.38,204,0.99,0,3.669,332.3,
2019-02-04 10:00:00,Possible Light Rain,rain,0.9878,0.63,rain,6.49,2.26,5.02,0.9,1016.3,7.52,14.79,207,0.99,0,5.874,333.8,
2019-02-04 11:00:00,Possible Light Rain,rain,0.4719,0.51,rain,7.24,3.51,5.92,0.91,1016.4,6.63,13.9,210,1.0,1,8.864,335.5,
2019-02-04 12:00:00,Possible Drizzle,rain,0.229,0.37,rain,7.31,3.8,5.97,0.91,1016.7,6.06,13.23,203,0.99,1,16.093,342.7,
2019-02-04 13:00:00,Possible Drizzle,rain,0.1323,0.26,rain,7.91,4.87,6.45,0.9,1016.9,5.26,11.89,214,0.99,1,16.093,339.8,
2019-02-04 14:00:00,Overcast,cloudy,0.0889,0.24,rain,8.49,5.94,6.87,0.9,1017.2,4.43,10.28,227,0.98,1,16.093,334.4,
2019-02-04 15:00:00,Overcast,cloudy,0.0637,0.19,rain,9.11,7.09,7.29,0.88,1017.7,3.65,8.54,239,0.97,0,16.093,329.2,
2019-02-04 16:00:00,Overcast,cloudy,0.0486,0.13,rain,9.01,7.36,7.18,0.88,1018.4,2.95,6.51,257,0.97,0,16.093,325.8,
2019-02-04 17:00:00,Overcast,cloudy,0.0431,0.11,rain,8.41,7.06,6.65,0.89,1019.1,2.33,4.33,272,0.97,0,16.093,322.7,
2019-02-04 18:00:00,Overcast,cloudy,0.0371,0.09,rain,7.33,6.48,5.92,0.91,1020.0,1.61,1.92,233,0.97,0,16.093,323.2,
2019-02-04 19:00:00,Overcast,cloudy,0.0213,0.07,rain,6.96,6.96,5.57,0.91,1020.8,1.33,1.38,231,0.92,0,16.093,320.5,
2019-02-04 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0084,0.06,rain,6.47,6.47,5.13,0.91,1021.6,1.24,1.35,280,0.84,0,16.093,317.7,
2019-02-04 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.02,6.02,4.63,0.91,1022.3,1.12,1.35,276,0.79,0,16.093,315.1,
2019-02-04 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.49,5.49,4.02,0.9,1022.7,0.89,1.01,218,0.8,0,16.093,312.9,
2019-02-04 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,4.91,4.91,3.41,0.9,1022.9,0.65,0.65,83,0.84,0,16.093,311.1,
2019-02-05 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.7,4.85,4.29,0.91,1023.3,1.42,2.02,61,0.84,0,16.093,314.2,
2019-02-05 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,4.81,3.87,3.58,0.92,1023.5,1.4,1.88,73,0.66,0,16.093,313.6,
2019-02-05 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,3.52,2.42,2.76,0.95,1023.7,1.39,1.64,108,0.41,0,16.093,312.9,
2019-02-05 03:00:00,Clear,clear-night,0.0,0.0,,2.69,1.41,2.25,0.97,1023.7,1.43,1.65,139,0.26,0,16.093,312.0,
2019-02-05 04:00:00,Clear,clear-night,0.0,0.0,,2.88,1.42,2.61,0.98,1023.9,1.58,2.12,162,0.3,0,16.093,310.5,
2019-02-05 05:00:00,Partly Cloudy,partly-cloudy-night,0.0086,0.03,rain,3.64,2.1,3.44,0.99,1024.0,1.72,2.86,180,0.44,0,16.093,308.9,
2019-02-05 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0149,0.03,rain,5.17,4.1,3.95,0.92,1024.5,1.53,4.87,175,0.83,0,16.093,307.1,
2019-02-05 07:00:00,Overcast,cloudy,0.0084,0.04,rain,5.58,4.22,4.46,0.93,1024.5,1.83,5.95,186,0.89,0,16.093,306.8,
2019-02-05 08:00:00,Overcast,cloudy,0.0095,0.05,rain,5.82,4.17,4.81,0.93,1024.9,2.16,6.99,190,0.91,0,16.093,307.1,
2019-02-05 09:00:00,Overcast,cloudy,0.0102,0.06,rain,6.1,4.22,5.02,0.93,1025.0,2.48,7.77,190,0.97,0,16.093,307.1,
2019-02-05 10:00:00,Overcast,cloudy,0.0065,0.07,rain,6.88,4.73,5.43,0.91,1025.1,3.05,8.14,194,0.98,1,16.093,306.5,
2019-02-05 11:00:00,Overcast,cloudy,0.0,0.0,,7.32,5.05,5.58,0.89,1024.9,3.38,8.3,192,0.98,1,16.093,305.6,
2019-02-05 12:00:00,Overcast,cloudy,0.0,0.0,,7.57,5.2,5.36,0.86,1024.6,3.66,8.41,188,0.96,1,16.093,304.6,
2019-02-05 13:00:00,Overcast,cloudy,0.0,0.0,,7.42,4.76,4.89,0.84,1024.2,4.15,8.49,186,0.98,1,16.093,303.8,
2019-02-05 14:00:00,Overcast,cloudy,0.0,0.0,,7.06,4.13,4.29,0.83,1023.4,4.52,8.57,186,0.98,1,16.093,302.9,
2019-02-05 15:00:00,Overcast,cloudy,0.0,0.0,,7.07,3.96,4.08,0.81,1023.0,4.92,8.83,184,0.98,0,16.093,302.2,
2019-02-05 16:00:00,Overcast,cloudy,0.0,0.0,,7.07,4.02,4.04,0.81,1022.3,4.79,9.49,181,0.98,0,16.093,302.1,
2019-02-05 17:00:00,Overcast,cloudy,0.0,0.0,,6.98,3.99,3.98,0.81,1022.2,4.62,10.35,183,0.99,0,16.093,302.2,
2019-02-05 18:00:00,Overcast,cloudy,0.0,0.0,,6.04,2.8,3.3,0.83,1022.5,4.64,10.48,180,0.99,0,16.093,300.5,
2019-02-05 19:00:00,Overcast,cloudy,0.005,0.07,rain,6.26,3.12,3.81,0.84,1022.3,4.55,11.29,179,0.99,0,16.093,300.1,
